Id_операции,"Тип операции (входящая - получение денег, исходящая - трата денег) Расход - это сумма входящих и исходящих операций с правильными знаками",Id_проекта,Номер месяца,Год,Сумма
4454,Входящая,2,8,2019,  114 073 ₽ 
4455,Исходящая,3,12,2020,  186 009 ₽ 
4456,Входящая,1,2,2020,  189 622 ₽ 
4457,Входящая,1,12,2020,  147 573 ₽ 
4458,Исходящая,6,12,2019,  108 702 ₽ 
4459,Исходящая,5,4,2021,  186 486 ₽ 
4460,Входящая,3,4,2020,  106 112 ₽ 
4461,Входящая,6,3,2019,  109 468 ₽ 
4462,Исходящая,3,11,2020,  193 103 ₽ 
4463,Исходящая,6,7,2020,  149 300 ₽ 
4464,Исходящая,2,4,2019,  136 120 ₽ 
4465,Исходящая,5,11,2020,  105 659 ₽ 
4466,Входящая,1,8,2020,  149 688 ₽ 
4467,Входящая,4,6,2021,  188 141 ₽ 
4468,Исходящая,1,4,2020,  113 905 ₽ 
4469,Входящая,6,5,2019,  166 208 ₽ 
4470,Исходящая,5,5,2021,  129 410 ₽ 
4471,Исходящая,5,1,2020,  172 373 ₽ 
4472,Исходящая,2,5,2019,  168 621 ₽ 
4473,Исходящая,5,2,2019,  179 179 ₽ 
4474,Исходящая,5,3,2020,  116 691 ₽ 
4475,Входящая,3,6,2021,  193 373 ₽ 
4476,Исходящая,3,6,2020,  133 195 ₽ 
4477,Исходящая,6,11,2021,  135 452 ₽ 
4478,Входящая,3,3,2019,  155 660 ₽ 
4479,Исходящая,1,12,2019,  167 984 ₽ 
4480,Входящая,6,3,2021,  178 433 ₽ 
4481,Исходящая,5,1,2021,  130 610 ₽ 
4482,Исходящая,5,11,2020,  158 585 ₽ 
4483,Входящая,2,4,2021,  170 224 ₽ 
4484,Входящая,5,12,2020,  196 924 ₽ 
4485,Исходящая,5,7,2020,  162 301 ₽ 
4486,Исходящая,6,11,2021,  106 530 ₽ 
4487,Входящая,2,7,2021,  149 931 ₽ 
4488,Исходящая,3,2,2019,  106 015 ₽ 
4489,Исходящая,2,1,2021,  173 730 ₽ 
4490,Исходящая,2,9,2020,  118 017 ₽ 
4491,Исходящая,1,9,2021,  195 564 ₽ 
4492,Входящая,2,10,2019,  197 490 ₽ 
4493,Исходящая,2,3,2021,  111 355 ₽ 
4494,Входящая,4,9,2021,  140 642 ₽ 
4495,Исходящая,6,12,2019,  107 011 ₽ 
4496,Входящая,1,12,2019,  164 237 ₽ 
4497,Входящая,5,8,2021,  129 632 ₽ 
4498,Исходящая,2,3,2021,  178 521 ₽ 
4499,Исходящая,5,9,2020,  142 138 ₽ 
4500,Исходящая,5,4,2020,  175 835 ₽ 
4501,Входящая,5,10,2021,  114 986 ₽ 
4502,Входящая,4,2,2021,  163 651 ₽ 
4503,Исходящая,4,11,2019,  107 295 ₽ 
4504,Исходящая,1,11,2021,  139 357 ₽ 
4505,Исходящая,5,2,2021,  158 869 ₽ 
4506,Входящая,3,10,2021,  170 601 ₽ 
4507,Исходящая,3,9,2019,  146 930 ₽ 
4508,Входящая,1,11,2020,  155 843 ₽ 
4509,Исходящая,5,1,2019,  123 216 ₽ 
4510,Исходящая,2,11,2020,  191 233 ₽ 
4511,Исходящая,3,1,2020,  197 162 ₽ 
4512,Исходящая,1,8,2019,  138 124 ₽ 
4513,Входящая,6,1,2019,  166 166 ₽ 
4514,Входящая,1,11,2020,  192 132 ₽ 
4515,Входящая,2,8,2021,  151 028 ₽ 
4516,Входящая,1,2,2019,  105 733 ₽ 
4517,Входящая,1,7,2021,  184 778 ₽ 
4518,Исходящая,6,11,2020,  191 570 ₽ 
4519,Исходящая,1,5,2021,  169 336 ₽ 
4520,Входящая,5,5,2019,  151 700 ₽ 
4521,Входящая,3,9,2019,  167 562 ₽ 
4522,Входящая,6,6,2021,  132 090 ₽ 
4523,Исходящая,2,6,2019,  107 703 ₽ 
4524,Исходящая,2,10,2019,  167 687 ₽ 
4525,Входящая,6,9,2021,  192 384 ₽ 
4526,Входящая,1,7,2020,  155 997 ₽ 
4527,Входящая,3,2,2020,  136 912 ₽ 
4528,Входящая,5,3,2019,  127 679 ₽ 
4529,Входящая,5,12,2020,  185 155 ₽ 
4530,Входящая,1,5,2021,  168 870 ₽ 
4531,Исходящая,6,9,2019,  139 550 ₽ 
4532,Входящая,2,9,2021,  184 129 ₽ 
4533,Входящая,2,7,2021,  187 601 ₽ 
4534,Входящая,6,3,2020,  137 549 ₽ 
4535,Входящая,6,9,2020,  125 424 ₽ 
4536,Исходящая,2,1,2020,  199 899 ₽ 
4537,Исходящая,2,11,2021,  194 189 ₽ 
4538,Исходящая,1,2,2019,  150 485 ₽ 
4539,Входящая,6,12,2019,  163 720 ₽ 
4540,Входящая,4,5,2019,  103 113 ₽ 
4541,Входящая,3,5,2019,  193 279 ₽ 
4542,Исходящая,3,7,2020,  171 728 ₽ 
4543,Входящая,6,5,2021,  168 298 ₽ 
4544,Исходящая,4,2,2020,  120 330 ₽ 
4545,Входящая,2,3,2021,  124 132 ₽ 
4546,Входящая,3,2,2020,  114 514 ₽ 
4547,Исходящая,5,3,2020,  180 158 ₽ 
4548,Исходящая,1,4,2020,  187 248 ₽ 
4549,Исходящая,2,11,2021,  113 964 ₽ 
4550,Входящая,3,7,2021,  147 574 ₽ 
4551,Исходящая,5,2,2020,  172 961 ₽ 
4552,Исходящая,4,3,2021,  169 559 ₽ 
4553,Исходящая,2,11,2019,  170 134 ₽ 
4554,Исходящая,2,6,2019,  175 432 ₽ 
4555,Исходящая,2,9,2019,  196 924 ₽ 
4556,Исходящая,2,4,2021,  158 070 ₽ 
4557,Исходящая,1,3,2020,  103 493 ₽ 
4558,Входящая,6,10,2021,  182 335 ₽ 
4559,Исходящая,3,10,2021,  146 330 ₽ 
4560,Входящая,4,11,2021,  122 487 ₽ 
4561,Входящая,6,11,2020,  186 871 ₽ 
4562,Исходящая,3,12,2020,  194 083 ₽ 
4563,Входящая,2,9,2020,  197 399 ₽ 
4564,Исходящая,4,12,2019,  111 949 ₽ 
4565,Исходящая,3,10,2021,  169 303 ₽ 
4566,Исходящая,5,12,2019,  186 339 ₽ 
4567,Входящая,5,10,2019,  178 564 ₽ 
4568,Входящая,2,5,2020,  105 413 ₽ 
4569,Исходящая,6,2,2020,  180 751 ₽ 
4570,Исходящая,2,7,2020,  193 817 ₽ 
4571,Исходящая,5,9,2020,  193 815 ₽ 
4572,Исходящая,5,11,2021,  102 436 ₽ 
4573,Исходящая,4,8,2020,  166 856 ₽ 
4574,Входящая,4,3,2020,  128 906 ₽ 
4575,Исходящая,5,3,2020,  101 020 ₽ 
4576,Входящая,6,2,2021,  148 681 ₽ 
4577,Входящая,3,9,2020,  111 965 ₽ 
4578,Исходящая,6,11,2020,  191 765 ₽ 
4579,Исходящая,5,3,2019,  199 266 ₽ 
4580,Входящая,1,6,2019,  193 552 ₽ 
4581,Исходящая,1,6,2021,  135 180 ₽ 
4582,Исходящая,3,5,2020,  161 843 ₽ 
4583,Входящая,3,3,2021,  132 423 ₽ 
4584,Исходящая,6,9,2020,  115 762 ₽ 
4585,Входящая,1,8,2019,  110 733 ₽ 
4586,Входящая,5,11,2021,  141 734 ₽ 
4587,Входящая,1,4,2019,  153 180 ₽ 
4588,Исходящая,3,3,2021,  187 545 ₽ 
4589,Исходящая,6,12,2020,  173 775 ₽ 
4590,Входящая,1,6,2021,  175 494 ₽ 
4591,Входящая,5,7,2021,  193 307 ₽ 
4592,Входящая,5,5,2021,  172 719 ₽ 
4593,Исходящая,4,7,2019,  161 402 ₽ 
4594,Исходящая,6,2,2021,  113 426 ₽ 
4595,Исходящая,1,6,2020,  125 707 ₽ 
4596,Входящая,2,6,2020,  104 492 ₽ 
4597,Входящая,1,12,2019,  163 043 ₽ 
4598,Входящая,3,5,2019,  138 589 ₽ 
4599,Входящая,6,4,2020,  185 877 ₽ 
4600,Входящая,5,9,2021,  121 504 ₽ 
4601,Входящая,3,5,2020,  153 448 ₽ 
4602,Входящая,3,10,2019,  108 324 ₽ 
4603,Входящая,6,5,2019,  181 134 ₽ 
4604,Исходящая,4,4,2019,  190 185 ₽ 
4605,Исходящая,3,6,2019,  160 985 ₽ 
4606,Исходящая,2,1,2021,  198 631 ₽ 
4607,Входящая,2,6,2019,  165 108 ₽ 
4608,Исходящая,1,5,2019,  180 221 ₽ 
4609,Исходящая,5,4,2020,  112 077 ₽ 
4610,Входящая,4,9,2021,  107 276 ₽ 
4611,Исходящая,3,7,2020,  179 821 ₽ 
4612,Входящая,6,9,2021,  120 619 ₽ 
4613,Входящая,3,3,2020,  100 364 ₽ 
4614,Исходящая,4,2,2020,  138 972 ₽ 
4615,Исходящая,1,3,2019,  119 989 ₽ 
4616,Исходящая,4,7,2019,  164 963 ₽ 
4617,Исходящая,1,8,2020,  119 201 ₽ 
4618,Исходящая,2,12,2019,  173 867 ₽ 
4619,Исходящая,5,9,2020,  193 371 ₽ 
4620,Входящая,1,9,2021,  163 566 ₽ 
4621,Входящая,1,8,2020,  166 018 ₽ 
4622,Исходящая,2,4,2021,  140 017 ₽ 
4623,Входящая,6,3,2019,  168 167 ₽ 
4624,Исходящая,5,6,2019,  181 982 ₽ 
4625,Входящая,6,3,2020,  165 957 ₽ 
4626,Входящая,4,7,2021,  132 125 ₽ 
4627,Исходящая,1,6,2020,  103 628 ₽ 
4628,Входящая,2,1,2020,  195 655 ₽ 
4629,Входящая,6,8,2021,  131 487 ₽ 
4630,Исходящая,2,10,2020,  115 363 ₽ 
4631,Входящая,5,8,2019,  190 535 ₽ 
4632,Исходящая,2,4,2020,  168 269 ₽ 
4633,Исходящая,2,3,2021,  151 683 ₽ 
4634,Исходящая,6,6,2021,  135 491 ₽ 
4635,Исходящая,5,2,2020,  189 928 ₽ 
4636,Исходящая,5,6,2019,  199 641 ₽ 
4637,Входящая,1,12,2019,  132 555 ₽ 
4638,Входящая,3,9,2021,  148 213 ₽ 
4639,Входящая,6,10,2019,  156 825 ₽ 
4640,Исходящая,4,1,2019,  139 312 ₽ 
4641,Входящая,4,3,2019,  172 314 ₽ 
4642,Исходящая,5,5,2021,  198 846 ₽ 
4643,Исходящая,6,1,2020,  133 359 ₽ 
4644,Входящая,4,4,2021,  179 908 ₽ 
4645,Исходящая,1,12,2020,  160 309 ₽ 
4646,Исходящая,1,8,2021,  118 711 ₽ 
4647,Входящая,5,4,2019,  145 035 ₽ 
4648,Входящая,4,1,2020,  163 902 ₽ 
4649,Входящая,4,6,2020,  148 982 ₽ 
4650,Исходящая,2,4,2020,  172 602 ₽ 
4651,Входящая,3,6,2019,  139 539 ₽ 
4652,Входящая,5,8,2019,  156 672 ₽ 
4653,Исходящая,4,10,2020,  111 234 ₽ 
4654,Исходящая,1,9,2019,  111 664 ₽ 
4655,Входящая,5,12,2019,  113 687 ₽ 
4656,Входящая,4,11,2020,  144 264 ₽ 
4657,Исходящая,1,3,2020,  140 216 ₽ 
4658,Входящая,6,12,2021,  141 907 ₽ 
4659,Входящая,1,2,2020,  110 822 ₽ 
4660,Входящая,3,9,2019,  184 050 ₽ 
4661,Исходящая,5,11,2020,  146 660 ₽ 
4662,Исходящая,3,1,2020,  106 176 ₽ 
4663,Входящая,6,6,2020,  157 894 ₽ 
4664,Входящая,3,7,2019,  169 503 ₽ 
4665,Входящая,4,12,2019,  199 928 ₽ 
4666,Входящая,2,3,2020,  192 515 ₽ 
4667,Исходящая,1,1,2019,  187 197 ₽ 
4668,Исходящая,2,5,2019,  165 039 ₽ 
4669,Исходящая,2,6,2021,  181 770 ₽ 
4670,Исходящая,6,3,2021,  134 334 ₽ 
4671,Исходящая,6,2,2020,  134 510 ₽ 
4672,Исходящая,1,10,2019,  157 739 ₽ 
4673,Исходящая,6,4,2019,  121 750 ₽ 
4674,Исходящая,1,6,2019,  104 036 ₽ 
4675,Исходящая,6,8,2019,  136 089 ₽ 
4676,Входящая,1,9,2021,  137 841 ₽ 
4677,Исходящая,1,5,2020,  197 967 ₽ 
4678,Входящая,5,10,2019,  112 914 ₽ 
4679,Входящая,5,2,2019,  108 455 ₽ 
4680,Исходящая,1,11,2019,  111 404 ₽ 
4681,Входящая,3,4,2020,  111 160 ₽ 
4682,Входящая,6,10,2020,  159 928 ₽ 
4683,Исходящая,2,8,2021,  188 104 ₽ 
4684,Исходящая,3,10,2019,  149 575 ₽ 
4685,Входящая,1,1,2019,  114 562 ₽ 
4686,Исходящая,2,10,2020,  101 434 ₽ 
4687,Исходящая,5,3,2021,  195 643 ₽ 
4688,Входящая,4,9,2021,  124 702 ₽ 
4689,Входящая,2,9,2019,  127 807 ₽ 
4690,Исходящая,2,7,2019,  173 220 ₽ 
4691,Входящая,1,9,2021,  102 627 ₽ 
4692,Входящая,3,9,2020,  195 430 ₽ 
4693,Исходящая,4,3,2019,  167 789 ₽ 
4694,Исходящая,6,5,2021,  183 799 ₽ 
4695,Исходящая,2,7,2020,  132 586 ₽ 
4696,Исходящая,3,6,2020,  191 924 ₽ 
4697,Входящая,6,3,2020,  172 962 ₽ 
4698,Входящая,5,12,2019,  183 230 ₽ 
4699,Исходящая,1,10,2020,  150 482 ₽ 
4700,Входящая,4,11,2021,  155 993 ₽ 
4701,Входящая,4,11,2021,  133 262 ₽ 
4702,Входящая,5,7,2020,  193 002 ₽ 
4703,Исходящая,4,3,2020,  185 273 ₽ 
4704,Исходящая,6,8,2019,  110 412 ₽ 
4705,Входящая,4,3,2021,  132 664 ₽ 
4706,Исходящая,2,9,2020,  136 106 ₽ 
4707,Входящая,6,4,2020,  105 307 ₽ 
4708,Входящая,1,6,2021,  119 340 ₽ 
4709,Исходящая,5,7,2021,  102 026 ₽ 
4710,Исходящая,4,9,2020,  169 318 ₽ 
4711,Исходящая,3,12,2020,  100 797 ₽ 
4712,Исходящая,6,3,2019,  128 262 ₽ 
4713,Исходящая,1,9,2019,  186 543 ₽ 
4714,Входящая,1,12,2020,  142 801 ₽ 
4715,Исходящая,2,1,2020,  140 909 ₽ 
4716,Входящая,5,4,2020,  152 697 ₽ 
4717,Исходящая,2,11,2019,  116 002 ₽ 
4718,Исходящая,1,1,2021,  155 448 ₽ 
4719,Исходящая,1,2,2021,  114 071 ₽ 
4720,Входящая,1,4,2019,  147 296 ₽ 
4721,Исходящая,1,11,2020,  199 170 ₽ 
4722,Входящая,5,2,2021,  153 294 ₽ 
4723,Входящая,2,12,2021,  157 303 ₽ 
4724,Входящая,3,9,2020,  198 565 ₽ 
4725,Исходящая,1,5,2020,  139 587 ₽ 
4726,Исходящая,5,6,2019,  199 408 ₽ 
4727,Входящая,2,10,2021,  112 563 ₽ 
4728,Исходящая,6,1,2021,  196 584 ₽ 
4729,Входящая,6,11,2020,  127 569 ₽ 
4730,Исходящая,2,9,2019,  186 276 ₽ 
4731,Исходящая,4,8,2020,  126 025 ₽ 
4732,Исходящая,6,12,2021,  165 005 ₽ 
4733,Исходящая,2,1,2019,  194 601 ₽ 
4734,Исходящая,1,2,2021,  171 091 ₽ 
4735,Входящая,2,7,2019,  194 032 ₽ 
4736,Входящая,5,6,2019,  144 352 ₽ 
4737,Входящая,2,4,2021,  141 831 ₽ 
4738,Входящая,3,6,2021,  164 742 ₽ 
4739,Входящая,4,6,2020,  168 905 ₽ 
4740,Входящая,6,6,2020,  167 229 ₽ 
4741,Входящая,6,7,2021,  172 588 ₽ 
4742,Входящая,6,10,2019,  199 233 ₽ 
4743,Исходящая,2,11,2020,  122 975 ₽ 
4744,Исходящая,1,11,2020,  183 831 ₽ 
4745,Исходящая,5,6,2021,  145 357 ₽ 
4746,Входящая,5,6,2019,  193 449 ₽ 
4747,Входящая,2,8,2020,  143 823 ₽ 
4748,Исходящая,5,9,2019,  112 498 ₽ 
4749,Исходящая,2,5,2020,  180 915 ₽ 
4750,Исходящая,3,12,2021,  150 902 ₽ 
4751,Входящая,3,4,2020,  142 123 ₽ 
4752,Входящая,5,1,2019,  160 221 ₽ 
4753,Исходящая,2,4,2020,  164 371 ₽ 
4754,Входящая,5,1,2021,  179 610 ₽ 
4755,Исходящая,6,7,2019,  188 549 ₽ 
4756,Входящая,3,6,2019,  124 813 ₽ 
4757,Исходящая,2,1,2019,  131 043 ₽ 
4758,Исходящая,6,3,2020,  175 814 ₽ 
4759,Входящая,4,6,2020,  105 403 ₽ 
4760,Исходящая,2,6,2019,  177 319 ₽ 
4761,Исходящая,2,11,2021,  165 579 ₽ 
4762,Входящая,5,2,2021,  104 152 ₽ 
4763,Входящая,1,12,2020,  160 362 ₽ 
4764,Исходящая,6,4,2019,  113 426 ₽ 
4765,Исходящая,5,2,2020,  139 615 ₽ 
4766,Исходящая,6,5,2021,  130 719 ₽ 
4767,Входящая,3,6,2020,  139 727 ₽ 
4768,Исходящая,1,2,2021,  117 008 ₽ 
4769,Входящая,2,10,2020,  117 111 ₽ 
4770,Исходящая,5,12,2020,  196 813 ₽ 
4771,Исходящая,2,8,2021,  112 504 ₽ 
4772,Исходящая,1,6,2020,  166 860 ₽ 
4773,Входящая,5,6,2020,  192 953 ₽ 
4774,Исходящая,1,12,2019,  163 845 ₽ 
4775,Входящая,6,11,2019,  139 402 ₽ 
4776,Исходящая,2,3,2019,  153 675 ₽ 
4777,Входящая,5,12,2020,  134 128 ₽ 
4778,Исходящая,4,3,2020,  166 688 ₽ 
4779,Входящая,1,7,2020,  197 477 ₽ 
4780,Исходящая,1,4,2021,  151 543 ₽ 
4781,Исходящая,3,7,2020,  197 657 ₽ 
4782,Исходящая,4,5,2019,  142 854 ₽ 
4783,Входящая,1,6,2019,  156 233 ₽ 
4784,Исходящая,4,3,2019,  188 601 ₽ 
4785,Исходящая,6,10,2020,  156 891 ₽ 
4786,Исходящая,4,7,2019,  186 636 ₽ 
4787,Входящая,5,6,2021,  100 976 ₽ 
4788,Исходящая,2,11,2020,  105 833 ₽ 
4789,Исходящая,3,8,2021,  124 725 ₽ 
4790,Исходящая,6,6,2019,  111 663 ₽ 
4791,Входящая,2,1,2019,  197 049 ₽ 
4792,Входящая,2,12,2020,  153 958 ₽ 
4793,Входящая,4,12,2020,  139 818 ₽ 
4794,Входящая,6,11,2021,  174 339 ₽ 
4795,Входящая,2,4,2021,  112 872 ₽ 
4796,Входящая,4,7,2019,  123 849 ₽ 
4797,Исходящая,3,5,2021,  122 267 ₽ 
4798,Исходящая,3,4,2021,  107 372 ₽ 
4799,Входящая,2,8,2019,  184 946 ₽ 
4800,Исходящая,2,10,2021,  159 815 ₽ 
4801,Входящая,3,10,2020,  188 263 ₽ 
4802,Исходящая,5,4,2019,  123 367 ₽ 
4803,Исходящая,3,8,2020,  107 362 ₽ 
4804,Входящая,6,11,2019,  116 019 ₽ 
4805,Входящая,1,4,2019,  138 842 ₽ 
4806,Входящая,2,4,2020,  172 244 ₽ 
4807,Исходящая,5,7,2019,  111 334 ₽ 
4808,Входящая,6,2,2020,  165 889 ₽ 
4809,Входящая,1,8,2021,  119 833 ₽ 
4810,Исходящая,2,9,2020,  100 925 ₽ 
4811,Исходящая,3,2,2019,  105 461 ₽ 
4812,Входящая,4,11,2021,  199 881 ₽ 
4813,Входящая,1,9,2021,  196 524 ₽ 
4814,Исходящая,6,11,2020,  145 736 ₽ 
4815,Исходящая,4,11,2019,  113 590 ₽ 
4816,Входящая,1,9,2021,  129 262 ₽ 
4817,Входящая,1,8,2020,  152 922 ₽ 
4818,Исходящая,6,6,2019,  159 178 ₽ 
4819,Исходящая,5,9,2021,  157 069 ₽ 
4820,Входящая,1,6,2021,  199 775 ₽ 
4821,Исходящая,2,1,2020,  169 138 ₽ 
4822,Исходящая,5,6,2019,  116 692 ₽ 
4823,Исходящая,2,6,2019,  199 879 ₽ 
4824,Входящая,1,5,2021,  191 900 ₽ 
4825,Входящая,1,3,2019,  186 108 ₽ 
4826,Исходящая,6,5,2021,  163 274 ₽ 
4827,Входящая,1,4,2021,  102 802 ₽ 
4828,Входящая,3,3,2020,  177 388 ₽ 
4829,Исходящая,5,3,2019,  190 102 ₽ 
4830,Исходящая,3,6,2021,  156 560 ₽ 
4831,Входящая,5,12,2020,  175 076 ₽ 
4832,Входящая,4,11,2020,  191 185 ₽ 
4833,Входящая,2,7,2019,  132 981 ₽ 
4834,Исходящая,6,12,2019,  196 808 ₽ 
4835,Исходящая,4,3,2019,  147 286 ₽ 
4836,Исходящая,6,10,2021,  113 627 ₽ 
4837,Входящая,5,6,2020,  108 480 ₽ 
4838,Исходящая,3,3,2019,  137 435 ₽ 
4839,Исходящая,1,1,2020,  114 901 ₽ 
4840,Входящая,4,10,2019,  108 274 ₽ 
4841,Исходящая,1,7,2021,  169 897 ₽ 
4842,Исходящая,1,12,2021,  126 335 ₽ 
